raw_line
1497|45476383|122018|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|141828.20|240|052016|072016|30|476||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||01|000000000000000000000102030404050606060700000001|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||629|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|102019|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140782.92|240|052016|072016|40|466||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||03|010203040405060606070000000102030000010202020203|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||497|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|102018|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|141957.03|240|052016|072016|28|478||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||00|000000000000000000000000010203040405060606070000|Y|NA||||||128.43||||||||||||||0.00|0.00|||||660||568|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|122017|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140735.00|240|052016|072016|18|222|224|062036|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||02|XXXXXXXXXX00000000000000000000000000000000000102|N|NA||||||0.00||||||||||||||||||||660||656|||N||||0.00|7||N|||||W|N|||||||||||||||F||||||||
"1497|45476383|012021|R|Quicken Loans, LLC|Quicken Loans, LLC|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|55|451||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||16|030000010202020203020304050607080910111213141516|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||552|||N||||0.00|7|0.00|N|||||W|N|||||||||||||N||F|N|CIRT 2017-7||7||||"
1497|45476383|112019|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|41|465||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||02|020304040506060607000000010203000001020202020302|Y|NA||||||265.42||||||||||||||0.00|0.00|||||660||482|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
"1497|45476383|092020|R|Quicken Loans, LLC|Quicken Loans, LLC|FANNIE MAE|3.750|3.750|148000.00|141168.42|140517.50|240|052016|072016|51|455||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||12|000001020300000102020202030203040506070809101112|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||537|||N||||0.00|7|0.00|N|||||W|N|||||||||||||N||F|N|CIRT 2017-7||7||||"
1497|45476383|082019|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|140915.01|240|052016|072016|38|468||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||02|000001020304040506060607000000010203000001020202|Y|NA||||||131.68||||||||||||||0.00|0.00|||||660||516|||N||||0.00|7|0.00|N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
1497|45476383|082018|R|Quicken Loans Inc.|Quicken Loans Inc.|FANNIE MAE|3.750|3.750|148000.00|141168.42|139426.61|240|052016|072016|26|214|221|062036|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||07|000000000000000000000000000001020304040506060607|N|NA||||||0.00||||||||||||||||||||660||601|||N||||0.00|7||N|||||W|N||||||||||||||||N|CIRT 2017-7||||||
"1497|45476383|092021|R|Rocket Mortgage, LLC|Rocket Mortgage, LLC|FANNIE MAE|3.750|3.750|148000.00|141168.42|158051.46|240|052016|072016|63|443||082058|80|80|1|35|792||N|R|SF|1|P|IA|19780|503||FRM|N|N|||03|030203040506070809101112131415161718160000010203|Y|NA||||||0.00||||||||||||||0.00|0.00|||||660||542|||N||||0.00|7|0.00|N|||||W|N|||||||||||||N||N|N|CIRT 2017-7||C|1|20423.23||"
